date,ville,latitude,longitude,T_min,T_max,pluie_mm,vent_kmh,ensoleillement_h,mois,type_plante,stade,humidite_sol,temperature_sol,N,P,K,kc,ET0,superficie_ha,eau_litres,eau_mm
2019-08-21,Oujda,34.689,-1.908,19.5,32.4,0.0,18.1,11.73,8,Olivier,jeune,24.9,27.6,180.5,91.1,31.8,0.45,0.01,18.78,0.0,0.0
2019-08-22,Oujda,34.689,-1.908,21.5,33.2,0.4,21.2,11.55,8,Vigne,mature,69.4,25.2,109.7,87.1,81.0,0.85,0.01,16.52,0.0,0.0
2019-08-23,Oujda,34.689,-1.908,18.7,33.3,0.0,17.7,12.12,8,Oranger,jeune,49.5,23.2,108.6,2.3,7.5,0.7,0.01,3.78,378.0,0.01
2019-08-24,Oujda,34.689,-1.908,19.1,32.8,0.0,19.3,12.13,8,Blé,mature,23.9,24.5,106.7,65.7,74.7,1.15,0.0,9.03,0.0,0.0
2019-08-25,Oujda,34.689,-1.908,18.6,32.4,0.0,16.9,12.0,8,Orge,mature,62.3,28.2,143.4,29.6,43.8,1.15,0.0,21.5,0.0,0.0
2019-08-26,Oujda,34.689,-1.908,22.2,35.8,0.2,21.3,9.04,8,Olivier,jeune,60.9,28.8,40.7,27.6,63.2,0.45,0.0,15.77,0.0,0.0
2019-08-27,Oujda,34.689,-1.908,21.0,30.9,1.0,22.4,9.15,8,Vigne,fin,61.7,27.9,69.9,70.7,11.4,0.45,0.01,18.99,0.0,0.0
2019-08-28,Oujda,34.689,-1.908,15.5,33.5,0.0,19.1,12.02,8,Oranger,mature,36.4,24.2,115.4,48.0,4.3,0.75,0.01,30.53,3053.0,0.01
2019-08-29,Oujda,34.689,-1.908,18.1,32.1,0.0,17.4,12.0,8,Blé,jeune,28.1,23.4,96.8,59.1,138.2,0.3,0.01,19.53,0.0,0.0
2019-08-30,Oujda,34.689,-1.908,19.3,33.0,0.0,17.7,12.0,8,Orge,fin,73.0,27.9,48.9,53.8,5.7,0.25,0.01,19.36,0.0,0.0
2019-08-31,Oujda,34.689,-1.908,17.7,32.7,0.0,17.5,12.0,8,Olivier,fin,70.5,23.5,50.5,96.5,145.9,0.65,0.01,33.53,3353.0,0.01
2019-09-01,Oujda,34.689,-1.908,16.5,33.5,0.0,16.9,12.0,9,Vigne,mature,63.2,26.3,113.3,23.8,39.5,0.85,0.01,28.79,2879.0,0.01
2019-09-02,Oujda,34.689,-1.908,18.6,34.7,0.0,18.2,12.0,9,Oranger,jeune,15.1,25.6,72.6,35.6,135.4,0.7,0.01,6.86,686.0,0.01
2019-09-03,Oujda,34.689,-1.908,20.9,31.2,2.2,14.8,11.24,9,Blé,mature,17.6,24.0,88.7,4.5,82.0,1.15,0.0,0.92,0.0,0.0
2019-09-04,Oujda,34.689,-1.908,18.4,31.9,0.0,15.4,12.0,9,Orge,mature,24.3,27.4,174.5,37.6,15.1,1.15,0.01,43.64,4364.0,0.01
2019-09-05,Oujda,34.689,-1.908,17.0,30.4,0.4,17.7,12.0,9,Olivier,fin,34.1,26.3,8.2,16.4,87.1,0.65,0.01,22.57,0.0,0.0
2019-09-06,Oujda,34.689,-1.908,17.9,31.7,0.0,19.9,11.79,9,Vigne,mature,66.6,23.3,68.5,10.9,137.1,0.85,0.01,12.98,1298.0,0.01
2019-09-07,Oujda,34.689,-1.908,17.8,31.2,0.0,12.7,10.84,9,Oranger,jeune,17.8,22.9,154.7,44.1,33.3,0.7,0.01,2.19,219.0,0.01
2019-09-08,Oujda,34.689,-1.908,18.5,29.0,8.5,11.3,10.97,9,Blé,jeune,51.4,24.7,24.2,35.1,40.1,0.3,0.01,16.87,0.0,0.0
2019-09-09,Oujda,34.689,-1.908,18.6,26.6,3.2,14.8,10.53,9,Orge,fin,33.3,23.1,189.8,72.7,42.6,0.25,0.01,44.04,0.0,0.0
2019-09-10,Oujda,34.689,-1.908,17.1,28.5,0.6,29.2,12.0,9,Olivier,fin,74.7,20.9,127.6,31.5,35.4,0.65,0.01,8.75,0.0,0.0
2019-09-11,Oujda,34.689,-1.908,13.2,21.1,2.7,19.4,11.0,9,Vigne,fin,72.0,17.7,132.3,5.1,145.0,0.45,0.01,22.69,0.0,0.0
2019-09-12,Oujda,34.689,-1.908,12.6,22.2,0.2,17.3,12.0,9,Oranger,jeune,56.1,14.4,173.1,99.9,38.0,0.7,0.01,29.07,0.0,0.0
2019-09-13,Oujda,34.689,-1.908,12.1,28.5,0.0,22.6,12.0,9,Blé,jeune,70.2,23.0,148.8,28.7,75.3,0.3,0.02,24.02,2402.0,0.01
2019-09-14,Oujda,34.689,-1.908,14.4,33.5,0.0,24.8,12.0,9,Orge,mature,44.3,26.3,115.5,69.5,5.8,1.15,0.03,31.23,9369.0,0.03
2019-09-15,Oujda,34.689,-1.908,17.0,32.3,0.0,18.9,12.0,9,Olivier,jeune,65.3,22.8,108.2,24.3,7.4,0.45,0.02,1.58,158.0,0.01
2019-09-16,Oujda,34.689,-1.908,17.8,29.6,0.3,16.6,10.59,9,Vigne,mature,67.4,21.5,78.6,8.4,59.5,0.85,0.02,31.09,0.0,0.0
2019-09-17,Oujda,34.689,-1.908,18.1,29.0,0.3,14.2,9.18,9,Oranger,jeune,49.6,21.0,32.2,10.6,22.0,0.7,0.01,49.88,0.0,0.0
2019-09-18,Oujda,34.689,-1.908,18.5,29.9,0.0,18.9,10.79,9,Blé,jeune,62.5,22.7,152.7,28.7,107.1,0.3,0.02,30.78,3078.0,0.01
2019-09-19,Oujda,34.689,-1.908,18.4,30.9,0.0,17.9,11.13,9,Orge,jeune,27.8,23.6,134.3,27.9,93.3,0.3,0.02,36.5,3650.0,0.01
2019-09-20,Oujda,34.689,-1.908,18.3,30.8,0.0,18.0,9.99,9,Olivier,mature,42.8,25.3,156.7,56.3,11.3,0.7,0.02,47.26,4726.0,0.01
2019-09-21,Oujda,34.689,-1.908,18.8,28.3,0.0,14.9,3.37,9,Vigne,fin,19.5,24.3,192.2,64.0,122.9,0.45,0.01,12.29,0.0,0.0
2019-09-22,Oujda,34.689,-1.908,18.5,29.1,0.0,18.1,10.85,9,Oranger,fin,72.7,23.8,13.1,91.5,42.8,0.7,0.01,44.67,4467.0,0.01
2019-09-23,Oujda,34.689,-1.908,16.6,30.0,0.0,19.4,11.74,9,Blé,mature,20.1,23.0,69.7,64.3,118.3,1.15,0.01,20.05,2005.0,0.01
2019-09-24,Oujda,34.689,-1.908,15.1,33.1,0.0,16.9,11.95,9,Orge,jeune,21.6,26.6,164.9,28.7,38.0,0.3,0.01,14.75,0.0,0.0
2019-09-25,Oujda,34.689,-1.908,18.0,33.5,0.0,17.1,11.92,9,Olivier,mature,69.8,22.8,149.6,45.8,110.4,0.7,0.01,46.97,4697.0,0.01
2019-09-26,Oujda,34.689,-1.908,15.9,33.5,0.0,15.6,11.88,9,Vigne,jeune,51.9,26.9,82.8,17.5,120.7,0.3,0.01,3.49,0.0,0.0
2019-09-27,Oujda,34.689,-1.908,17.7,32.8,0.0,15.0,11.51,9,Oranger,fin,41.2,24.0,54.0,46.0,16.0,0.7,0.01,27.16,2716.0,0.01
2019-09-28,Oujda,34.689,-1.908,17.8,34.3,0.0,14.8,11.59,9,Blé,jeune,19.5,26.5,16.1,30.4,123.9,0.3,0.01,47.54,0.0,0.0
2019-09-29,Oujda,34.689,-1.908,16.8,34.8,0.0,15.3,11.75,9,Orge,fin,38.6,25.2,9.7,23.8,23.1,0.25,0.01,28.33,0.0,0.0
2019-09-30,Oujda,34.689,-1.908,19.2,35.0,0.0,15.0,11.43,9,Olivier,jeune,56.7,26.1,29.2,50.0,74.1,0.45,0.01,26.59,0.0,0.0
2019-10-01,Oujda,34.689,-1.908,22.0,34.9,0.0,21.9,11.43,10,Vigne,mature,62.2,26.3,191.3,59.5,20.2,0.85,0.0,9.71,0.0,0.0
2019-10-02,Oujda,34.689,-1.908,17.1,30.0,0.0,17.8,11.43,10,Oranger,jeune,23.3,21.3,60.7,66.2,131.8,0.7,0.0,8.33,0.0,0.0
2019-10-03,Oujda,34.689,-1.908,13.2,28.4,0.0,16.9,11.35,10,Blé,fin,57.3,21.0,188.4,23.7,83.6,0.25,0.0,11.63,0.0,0.0
2019-10-04,Oujda,34.689,-1.908,12.8,30.3,0.0,14.0,11.43,10,Orge,mature,70.9,21.9,148.4,47.4,37.0,1.15,0.0,3.19,0.0,0.0
2019-10-05,Oujda,34.689,-1.908,14.6,31.4,0.0,16.6,11.35,10,Olivier,jeune,72.1,23.7,109.5,43.8,39.6,0.45,0.0,3.84,0.0,0.0
2019-10-06,Oujda,34.689,-1.908,14.0,31.1,0.0,18.3,11.27,10,Vigne,jeune,64.9,20.7,112.3,49.8,132.5,0.3,0.0,41.52,0.0,0.0
2019-10-07,Oujda,34.689,-1.908,14.1,30.6,0.0,17.4,11.11,10,Oranger,jeune,64.5,21.5,102.8,42.9,93.5,0.7,0.0,47.69,0.0,0.0
2019-10-08,Oujda,34.689,-1.908,16.9,29.1,0.0,18.1,11.08,10,Blé,jeune,65.9,21.4,17.4,89.1,36.5,0.3,0.0,10.85,0.0,0.0
2019-10-09,Oujda,34.689,-1.908,13.8,29.5,0.0,16.8,11.02,10,Orge,fin,47.7,20.0,193.3,19.2,63.2,0.25,0.0,41.56,0.0,0.0
2019-10-10,Oujda,34.689,-1.908,14.3,28.1,0.0,15.4,10.71,10,Olivier,mature,27.7,24.1,171.0,36.7,106.0,0.7,0.0,32.37,0.0,0.0
2019-10-11,Oujda,34.689,-1.908,14.4,33.0,0.0,18.5,8.56,10,Vigne,mature,38.0,24.2,165.4,65.3,82.9,0.85,0.0,38.35,0.0,0.0
2019-10-12,Oujda,34.689,-1.908,20.5,31.2,0.0,22.2,10.45,10,Oranger,jeune,62.1,23.0,119.8,27.4,143.5,0.7,0.0,22.64,0.0,0.0
2019-10-13,Oujda,34.689,-1.908,17.4,32.3,0.0,21.7,10.63,10,Blé,jeune,19.8,27.3,78.6,91.3,101.9,0.3,0.0,22.3,0.0,0.0
2019-10-14,Oujda,34.689,-1.908,17.0,28.4,0.4,27.4,10.51,10,Orge,fin,43.5,20.1,138.9,0.7,100.7,0.25,0.0,31.39,0.0,0.0
2019-10-15,Oujda,34.689,-1.908,15.6,24.8,0.8,20.5,9.34,10,Olivier,fin,22.9,21.5,73.6,27.4,53.7,0.65,0.0,30.12,0.0,0.0
2019-10-16,Oujda,34.689,-1.908,10.3,25.7,0.0,16.4,10.53,10,Vigne,mature,45.1,16.5,100.4,21.3,77.2,0.85,0.0,13.9,0.0,0.0
2019-10-17,Oujda,34.689,-1.908,11.8,26.2,0.0,18.8,10.47,10,Oranger,mature,23.5,20.1,187.0,21.4,121.5,0.75,0.0,12.5,0.0,0.0
2019-10-18,Oujda,34.689,-1.908,12.1,27.6,0.0,15.4,10.38,10,Blé,fin,71.5,20.4,60.7,86.7,80.8,0.25,0.0,22.25,0.0,0.0
2019-10-19,Oujda,34.689,-1.908,13.6,30.1,0.0,16.3,10.39,10,Orge,mature,22.5,22.4,5.3,45.2,146.8,1.15,0.0,35.65,0.0,0.0
2019-10-20,Oujda,34.689,-1.908,12.6,22.4,4.0,18.1,8.27,10,Olivier,mature,48.2,18.8,174.2,91.4,99.0,0.7,0.0,36.05,0.0,0.0
2019-10-21,Oujda,34.689,-1.908,10.1,18.7,12.5,19.2,7.54,10,Vigne,fin,31.1,11.9,162.0,54.4,70.5,0.45,0.0,9.26,0.0,0.0
2019-10-22,Oujda,34.689,-1.908,10.1,15.3,48.7,16.6,5.8,10,Oranger,jeune,30.1,12.8,119.3,23.2,82.3,0.7,0.03,7.6,0.0,0.0
2019-10-23,Oujda,34.689,-1.908,8.9,15.6,0.1,28.6,10.26,10,Blé,jeune,35.6,9.6,150.2,97.9,69.1,0.3,0.04,26.57,0.0,0.0
2019-10-24,Oujda,34.689,-1.908,10.2,18.2,0.0,23.5,10.19,10,Orge,jeune,67.3,13.7,95.9,44.6,47.0,0.3,0.05,18.78,3756.0,0.02
2019-10-25,Oujda,34.689,-1.908,6.4,22.6,0.0,10.5,10.2,10,Olivier,fin,20.7,15.4,44.3,81.3,23.3,0.65,0.11,2.48,1736.0,0.07
2019-10-26,Oujda,34.689,-1.908,9.9,24.4,0.0,13.7,10.21,10,Vigne,jeune,58.5,15.2,112.2,42.3,5.7,0.3,0.12,7.37,2948.0,0.04
2019-10-27,Oujda,34.689,-1.908,9.1,23.2,0.0,11.2,10.22,10,Oranger,mature,56.8,16.1,32.8,44.4,109.5,0.75,0.1,27.91,22328.0,0.08
2019-10-28,Oujda,34.689,-1.908,9.1,22.0,0.0,11.1,6.87,10,Blé,fin,66.8,17.0,162.1,62.3,55.6,0.25,0.02,47.7,0.0,0.0
2019-10-29,Oujda,34.689,-1.908,11.3,24.5,0.0,13.6,10.07,10,Orge,fin,48.3,16.3,102.1,60.3,41.0,0.25,0.06,49.54,9908.0,0.02
2019-10-30,Oujda,34.689,-1.908,12.4,24.5,0.0,14.4,10.0,10,Olivier,fin,55.2,17.2,75.1,37.7,107.3,0.65,0.06,25.7,10280.0,0.04
2019-10-31,Oujda,34.689,-1.908,13.1,24.2,0.0,14.0,10.01,10,Vigne,fin,70.1,17.1,153.1,83.5,148.4,0.45,0.06,2.6,780.0,0.03
2019-11-01,Oujda,34.689,-1.908,15.2,24.2,1.9,17.2,7.48,11,Oranger,mature,22.3,17.9,76.1,7.1,139.2,0.75,0.04,47.69,0.0,0.0
2019-11-02,Oujda,34.689,-1.908,15.4,24.2,0.4,26.1,10.02,11,Blé,mature,65.9,19.2,73.3,36.0,35.1,1.15,0.04,10.35,0.0,0.0
2019-11-03,Oujda,34.689,-1.908,16.1,22.9,0.2,34.2,9.41,11,Orge,fin,48.4,19.9,134.2,18.9,49.7,0.25,0.05,26.04,0.0,0.0
2019-11-04,Oujda,34.689,-1.908,13.1,23.3,0.2,26.9,10.0,11,Olivier,mature,23.6,20.9,145.8,5.4,140.8,0.7,0.04,15.98,0.0,0.0
2019-11-05,Oujda,34.689,-1.908,9.9,18.0,1.9,25.8,4.05,11,Vigne,mature,55.2,12.3,51.6,88.0,56.1,0.85,0.02,15.5,0.0,0.0
2019-11-06,Oujda,34.689,-1.908,9.0,18.1,0.0,16.2,10.0,11,Oranger,mature,30.5,11.5,79.8,96.8,137.8,0.75,0.02,49.53,9906.0,0.02
2019-11-07,Oujda,34.689,-1.908,8.6,19.2,0.0,15.9,10.0,11,Blé,fin,41.3,16.6,191.7,12.2,108.9,0.25,0.03,49.58,4958.0,0.01
2019-11-08,Oujda,34.689,-1.908,6.8,15.6,0.6,23.8,9.44,11,Orge,mature,32.9,9.2,180.6,55.8,26.1,1.15,0.01,30.46,0.0,0.0
2019-11-09,Oujda,34.689,-1.908,5.2,16.9,0.0,13.5,10.0,11,Olivier,jeune,39.6,8.6,103.1,75.5,121.4,0.45,0.01,30.45,0.0,0.0
2019-11-10,Oujda,34.689,-1.908,9.1,16.0,4.4,32.2,3.9,11,Vigne,fin,66.4,11.8,183.9,74.2,42.5,0.45,0.02,27.28,0.0,0.0
2019-11-11,Oujda,34.689,-1.908,8.5,13.9,6.3,19.1,5.26,11,Oranger,mature,41.8,9.1,4.0,0.0,27.5,0.75,0.01,24.98,0.0,0.0
2019-11-12,Oujda,34.689,-1.908,10.8,16.9,3.3,20.2,9.05,11,Blé,jeune,47.2,11.0,121.5,31.9,55.2,0.3,0.02,22.27,0.0,0.0
2019-11-13,Oujda,34.689,-1.908,8.6,18.4,0.0,23.2,9.0,11,Orge,fin,27.4,13.6,61.3,3.8,83.4,0.25,0.04,41.17,4117.0,0.01
2019-11-14,Oujda,34.689,-1.908,7.4,18.1,4.2,29.9,9.04,11,Olivier,mature,42.1,13.8,78.9,91.2,48.9,0.7,0.03,28.52,0.0,0.0
2019-11-15,Oujda,34.689,-1.908,5.5,12.6,10.2,24.2,8.85,11,Vigne,mature,46.5,10.2,138.0,97.6,134.6,0.85,0.01,28.22,0.0,0.0
2019-11-16,Oujda,34.689,-1.908,3.7,10.5,1.4,17.6,9.97,11,Oranger,mature,65.9,9.5,146.0,16.0,35.9,0.75,0.01,44.2,0.0,0.0
2019-11-17,Oujda,34.689,-1.908,3.8,13.4,0.0,20.6,9.96,11,Blé,jeune,39.1,8.1,118.7,9.7,16.5,0.3,0.02,39.27,3927.0,0.01
2019-11-18,Oujda,34.689,-1.908,6.2,12.6,2.8,31.4,7.19,11,Orge,jeune,66.8,8.1,161.4,86.6,69.8,0.3,0.01,27.71,0.0,0.0
2019-11-19,Oujda,34.689,-1.908,4.1,13.8,0.0,13.2,9.94,11,Olivier,fin,34.7,7.9,70.9,86.4,140.1,0.65,0.02,49.64,4964.0,0.01
2019-11-20,Oujda,34.689,-1.908,5.2,14.9,1.6,17.4,9.58,11,Vigne,fin,52.7,12.5,163.3,80.6,123.0,0.45,0.03,14.54,0.0,0.0
2019-11-21,Oujda,34.689,-1.908,8.1,16.8,0.5,16.3,7.62,11,Oranger,jeune,61.5,14.5,136.9,13.7,3.4,0.7,0.01,3.48,0.0,0.0
2019-11-22,Oujda,34.689,-1.908,10.1,16.9,3.5,28.3,1.92,11,Blé,mature,31.8,13.9,82.4,2.6,12.5,1.15,0.02,19.65,0.0,0.0
2019-11-23,Oujda,34.689,-1.908,8.8,15.9,3.4,26.3,4.04,11,Orge,mature,54.1,10.9,113.8,37.8,130.1,1.15,0.02,24.57,0.0,0.0
2019-11-24,Oujda,34.689,-1.908,7.1,15.4,0.0,14.8,9.9,11,Olivier,fin,58.7,12.8,94.2,45.9,61.7,0.65,0.02,14.62,1462.0,0.01
2019-11-25,Oujda,34.689,-1.908,7.0,18.1,0.0,14.7,9.9,11,Vigne,fin,19.0,15.3,106.0,20.5,28.3,0.45,0.03,35.54,3554.0,0.01
2019-11-26,Oujda,34.689,-1.908,8.8,20.8,0.0,15.0,9.0,11,Oranger,fin,28.9,15.7,32.3,28.2,129.7,0.7,0.04,41.83,12549.0,0.03
2019-11-27,Oujda,34.689,-1.908,8.4,19.8,0.0,16.2,9.89,11,Blé,jeune,42.5,17.0,33.2,51.9,35.0,0.3,0.04,37.23,3723.0,0.01
2019-11-28,Oujda,34.689,-1.908,8.2,19.7,0.0,10.7,9.88,11,Orge,mature,70.2,16.9,65.2,50.9,41.6,1.15,0.04,20.55,10275.0,0.05
2019-11-29,Oujda,34.689,-1.908,7.8,20.5,0.0,12.1,9.88,11,Olivier,jeune,29.5,13.9,146.7,32.0,24.2,0.45,0.05,28.66,5732.0,0.02
2019-11-30,Oujda,34.689,-1.908,8.4,22.2,0.0,15.1,9.88,11,Vigne,mature,18.6,18.1,55.2,66.0,127.7,0.85,0.06,27.43,13715.0,0.05
2019-12-01,Oujda,34.689,-1.908,8.1,18.5,9.0,24.4,9.86,12,Oranger,jeune,49.4,14.1,165.2,10.3,49.7,0.7,0.03,34.26,0.0,0.0
2019-12-02,Oujda,34.689,-1.908,8.3,11.9,11.7,18.7,7.56,12,Blé,mature,34.4,13.1,185.3,60.5,22.4,1.15,0.0,21.93,0.0,0.0
2019-12-03,Oujda,34.689,-1.908,8.2,12.4,7.9,20.7,1.48,12,Orge,jeune,31.4,9.4,48.9,50.3,140.5,0.3,0.01,27.02,0.0,0.0
2019-12-04,Oujda,34.689,-1.908,8.2,13.7,8.7,28.9,8.43,12,Olivier,mature,68.2,13.3,22.3,13.8,117.8,0.7,0.01,7.42,0.0,0.0
2019-12-05,Oujda,34.689,-1.908,8.9,17.4,0.0,16.3,9.57,12,Vigne,fin,52.7,13.7,126.7,25.3,14.7,0.45,0.01,1.36,0.0,0.0
2019-12-06,Oujda,34.689,-1.908,6.8,18.5,0.0,16.3,9.78,12,Oranger,fin,65.2,14.4,101.7,33.6,131.3,0.7,0.04,20.04,6012.0,0.03
2019-12-07,Oujda,34.689,-1.908,6.2,15.5,0.6,13.0,9.46,12,Blé,fin,47.4,10.2,88.9,37.1,124.3,0.25,0.03,30.14,0.0,0.0
2019-12-08,Oujda,34.689,-1.908,8.4,15.4,2.5,11.9,8.83,12,Orge,mature,29.8,11.3,131.6,18.1,137.3,1.15,0.03,12.88,0.0,0.0
2019-12-09,Oujda,34.689,-1.908,7.8,16.3,0.0,15.5,8.29,12,Olivier,jeune,52.2,12.9,43.2,68.8,106.3,0.45,0.02,9.34,934.0,0.01
2019-12-10,Oujda,34.689,-1.908,6.9,18.2,0.0,12.2,9.74,12,Vigne,fin,20.5,10.2,22.0,2.1,51.9,0.45,0.04,33.27,6654.0,0.02
2019-12-11,Oujda,34.689,-1.908,5.7,17.5,0.0,19.0,9.73,12,Oranger,fin,52.9,13.9,110.4,69.8,55.0,0.7,0.04,2.05,615.0,0.03
2019-12-12,Oujda,34.689,-1.908,7.6,15.1,0.0,21.4,9.64,12,Blé,fin,34.5,12.8,144.1,42.5,78.9,0.25,0.02,23.12,0.0,0.0
2019-12-13,Oujda,34.689,-1.908,7.5,16.2,0.1,25.7,4.04,12,Orge,mature,37.7,10.4,144.3,2.0,108.2,1.15,0.03,16.54,0.0,0.0
2019-12-14,Oujda,34.689,-1.908,8.1,18.2,0.0,16.6,9.7,12,Olivier,mature,73.7,12.9,180.3,1.8,51.5,0.7,0.03,16.48,3296.0,0.02
2019-12-15,Oujda,34.689,-1.908,8.1,20.1,0.0,11.0,9.7,12,Vigne,fin,51.4,15.7,32.3,29.2,50.9,0.45,0.05,34.62,6924.0,0.02
2019-12-16,Oujda,34.689,-1.908,14.3,19.6,0.0,46.9,9.69,12,Oranger,mature,38.1,19.7,138.6,82.3,124.7,0.75,0.02,27.85,5570.0,0.02
2019-12-17,Oujda,34.689,-1.908,7.1,13.6,5.3,23.9,2.31,12,Blé,mature,19.3,13.1,40.6,37.8,27.7,1.15,0.01,17.95,0.0,0.0
2019-12-18,Oujda,34.689,-1.908,4.8,13.8,0.0,15.3,9.68,12,Orge,fin,44.2,11.4,53.2,62.8,62.8,0.25,0.02,38.02,0.0,0.0
2019-12-19,Oujda,34.689,-1.908,6.6,18.2,0.0,19.9,9.35,12,Olivier,fin,43.3,9.4,171.7,2.4,83.1,0.65,0.04,46.02,13806.0,0.03
2019-12-20,Oujda,34.689,-1.908,10.8,19.5,0.0,32.8,7.54,12,Vigne,jeune,64.9,16.8,137.1,57.1,16.6,0.3,0.03,2.35,235.0,0.01
2019-12-21,Oujda,34.689,-1.908,14.9,19.5,0.0,37.8,8.93,12,Oranger,fin,36.9,20.1,138.8,30.5,112.9,0.7,0.05,43.75,13125.0,0.03
2019-12-22,Oujda,34.689,-1.908,12.9,20.6,0.0,26.1,9.1,12,Blé,jeune,60.0,19.5,140.7,4.3,1.4,0.3,0.04,11.35,1135.0,0.01
2019-12-23,Oujda,34.689,-1.908,9.0,20.1,0.0,14.7,9.68,12,Orge,mature,52.2,15.7,139.2,78.6,42.5,1.15,0.05,34.23,20538.0,0.06
2019-12-24,Oujda,34.689,-1.908,9.8,24.2,0.0,15.3,9.68,12,Olivier,fin,32.2,15.3,22.6,54.8,30.3,0.65,0.06,16.1,6440.0,0.04
2019-12-25,Oujda,34.689,-1.908,8.9,22.7,0.0,18.6,9.68,12,Vigne,mature,25.1,17.9,29.7,5.8,6.9,0.85,0.03,45.38,13614.0,0.03
2019-12-26,Oujda,34.689,-1.908,7.2,20.9,0.0,15.5,9.68,12,Oranger,fin,73.1,14.6,102.4,53.6,118.0,0.7,0.06,9.46,3784.0,0.04
2019-12-27,Oujda,34.689,-1.908,6.7,17.8,0.0,11.2,9.69,12,Blé,fin,31.4,11.1,14.7,85.1,58.9,0.25,0.05,26.88,2688.0,0.01
2019-12-28,Oujda,34.689,-1.908,4.2,16.2,0.0,9.6,9.69,12,Orge,fin,31.0,8.7,32.2,71.0,90.8,0.25,0.05,20.43,2043.0,0.01
2019-12-29,Oujda,34.689,-1.908,4.6,14.4,0.0,9.1,9.69,12,Olivier,jeune,70.8,9.9,86.6,11.6,113.5,0.45,0.03,7.17,717.0,0.01
2019-12-30,Oujda,34.689,-1.908,2.6,13.2,0.0,11.5,9.69,12,Vigne,fin,21.6,7.8,64.8,67.9,129.6,0.45,0.02,22.87,2287.0,0.01
2019-12-31,Oujda,34.689,-1.908,3.2,14.3,0.0,12.7,9.68,12,Oranger,fin,41.9,9.1,106.4,92.2,27.0,0.7,0.03,47.6,9520.0,0.02
2020-01-01,Oujda,34.689,-1.908,5.1,18.3,0.0,17.5,9.68,1,Blé,mature,60.3,14.1,84.9,50.2,41.1,1.15,0.04,6.21,3105.0,0.05
2020-01-02,Oujda,34.689,-1.908,3.2,17.5,0.0,12.3,9.67,1,Orge,mature,40.7,12.8,121.1,87.2,113.6,1.15,0.03,6.28,1884.0,0.03
2020-01-03,Oujda,34.689,-1.908,5.2,17.2,0.0,12.0,9.67,1,Olivier,fin,70.1,13.9,67.7,16.4,4.3,0.65,0.03,11.84,2368.0,0.02
2020-01-04,Oujda,34.689,-1.908,3.5,14.6,0.0,10.5,9.67,1,Vigne,mature,23.9,6.8,40.7,46.5,131.9,0.85,0.02,21.42,4284.0,0.02
2020-01-05,Oujda,34.689,-1.908,4.2,14.4,0.0,10.4,9.47,1,Oranger,mature,73.3,9.7,197.3,90.1,105.2,0.75,0.03,2.43,486.0,0.02
2020-01-06,Oujda,34.689,-1.908,1.9,14.2,0.0,11.5,9.67,1,Blé,mature,67.4,8.5,160.4,20.4,32.6,1.15,0.02,1.94,388.0,0.02
2020-01-07,Oujda,34.689,-1.908,2.5,14.4,0.0,10.3,9.65,1,Orge,fin,60.5,6.3,97.1,52.2,15.1,0.25,0.02,38.93,0.0,0.0
2020-01-08,Oujda,34.689,-1.908,2.3,16.2,0.0,13.1,9.67,1,Olivier,mature,59.5,9.5,174.3,99.6,118.8,0.7,0.03,12.49,2498.0,0.02
2020-01-09,Oujda,34.689,-1.908,2.8,13.5,0.0,12.7,9.4,1,Vigne,fin,23.3,9.5,94.8,21.7,57.9,0.45,0.02,22.68,2268.0,0.01
2020-01-10,Oujda,34.689,-1.908,3.7,15.1,4.4,16.1,7.27,1,Oranger,mature,58.2,11.9,51.8,85.0,122.8,0.75,0.01,11.17,0.0,0.0
2020-01-11,Oujda,34.689,-1.908,5.4,11.9,4.4,14.8,9.0,1,Blé,jeune,45.1,10.7,134.4,80.2,37.0,0.3,0.01,4.12,0.0,0.0
2020-01-12,Oujda,34.689,-1.908,3.7,12.4,0.0,11.0,9.55,1,Orge,mature,17.5,7.6,130.3,81.7,8.1,1.15,0.02,46.54,9308.0,0.02
2020-01-13,Oujda,34.689,-1.908,-0.1,14.6,0.0,16.2,9.67,1,Olivier,jeune,52.0,5.1,44.7,91.4,114.8,0.45,0.02,21.67,2167.0,0.01
2020-01-14,Oujda,34.689,-1.908,2.3,16.0,0.0,15.6,9.68,1,Vigne,mature,62.3,6.4,187.7,60.3,116.7,0.85,0.03,40.87,12261.0,0.03
2020-01-15,Oujda,34.689,-1.908,4.1,15.8,0.0,14.2,9.19,1,Oranger,fin,70.5,11.8,92.8,49.4,69.2,0.7,0.02,16.41,1641.0,0.01
2020-01-16,Oujda,34.689,-1.908,1.2,16.5,0.0,14.1,9.68,1,Blé,jeune,16.3,7.5,49.1,61.6,61.2,0.3,0.03,11.01,1101.0,0.01
2020-01-17,Oujda,34.689,-1.908,4.3,16.4,0.0,13.4,9.69,1,Orge,fin,52.4,12.9,164.9,68.9,0.2,0.25,0.03,47.73,4773.0,0.01
2020-01-18,Oujda,34.689,-1.908,4.1,17.9,0.0,17.2,9.7,1,Olivier,jeune,36.8,8.9,106.9,33.2,18.4,0.45,0.02,6.03,603.0,0.01
2020-01-19,Oujda,34.689,-1.908,6.1,12.5,11.9,26.3,5.44,1,Vigne,mature,54.7,10.6,43.7,80.7,57.5,0.85,0.01,26.08,0.0,0.0
