date,ville,latitude,longitude,T_min,T_max,pluie_mm,vent_kmh,ensoleillement_h,mois,type_plante,stade,humidite_sol,temperature_sol,N,P,K,kc,ET0,superficie_ha,eau_litres,eau_mm,saison,amplitude_thermique,fertilite_sol,type_culture
2024-02-27,Oujda,34.689,-1.908,6.6,12.2,0.3,25.9,10.95,2,Vigne,fin,18.0,11.4,195.4,18.8,122.9,0.45,0.01,29.26,0.0,0.0,hiver,5.6,337.1,arbre
2024-02-28,Oujda,34.689,-1.908,5.7,13.2,0.5,25.7,10.97,2,Oranger,jeune,22.8,6.8,177.7,34.3,58.5,0.7,0.02,41.74,0.0,0.0,hiver,7.5,270.5,arbre
2024-03-02,Oujda,34.689,-1.908,3.2,17.9,0.0,25.2,11.0,3,Olivier,mature,50.0,8.4,0.3,80.5,132.8,0.7,0.03,36.4,7280.0,0.02,printemps,14.7,213.6,arbre
2024-03-03,Oujda,34.689,-1.908,9.8,13.9,0.8,34.5,2.77,3,Vigne,fin,64.2,10.7,31.3,13.2,96.1,0.45,0.01,35.92,0.0,0.0,printemps,4.1,140.6,arbre
2024-03-04,Oujda,34.689,-1.908,7.3,19.4,0.0,15.9,11.0,3,Oranger,mature,44.9,11.5,50.3,21.7,131.1,0.75,0.02,25.44,5088.0,0.02,printemps,12.1,203.1,arbre
2024-03-07,Oujda,34.689,-1.908,9.1,24.0,3.0,21.3,10.12,3,Olivier,mature,37.7,16.3,136.5,55.2,71.8,0.7,0.03,11.83,0.0,0.0,printemps,14.9,263.5,arbre
2024-03-08,Oujda,34.689,-1.908,9.2,15.6,4.0,33.0,11.0,3,Vigne,fin,63.7,14.7,153.2,33.9,16.9,0.45,0.01,45.62,0.0,0.0,printemps,6.4,204.0,arbre
2024-03-09,Oujda,34.689,-1.908,9.2,22.3,3.3,40.9,7.13,3,Oranger,jeune,24.7,18.1,165.0,54.6,147.5,0.7,0.02,20.94,0.0,0.0,printemps,13.1,367.1,arbre
2024-03-12,Oujda,34.689,-1.908,2.8,21.3,0.0,16.7,11.11,3,Olivier,fin,54.0,13.0,124.1,76.7,71.4,0.65,0.09,28.09,16854.0,0.06,printemps,18.5,272.20000000000005,arbre
2024-03-13,Oujda,34.689,-1.908,8.1,23.9,0.0,20.8,7.01,3,Vigne,fin,74.4,13.6,83.9,0.7,29.6,0.45,0.05,27.97,5594.0,0.02,printemps,15.8,114.20000000000002,arbre
2024-03-14,Oujda,34.689,-1.908,8.6,21.1,0.0,15.8,11.16,3,Oranger,fin,16.4,15.4,13.5,95.8,73.9,0.7,0.07,40.99,20495.0,0.05,printemps,12.5,183.2,arbre
2024-03-17,Oujda,34.689,-1.908,11.6,32.7,0.0,15.6,11.28,3,Olivier,mature,17.8,24.3,113.6,7.5,119.4,0.7,0.08,29.98,17988.0,0.06,printemps,21.1,240.5,arbre
2024-03-18,Oujda,34.689,-1.908,13.1,32.7,0.0,17.8,10.72,3,Vigne,fin,20.8,25.2,132.1,6.7,29.7,0.45,0.07,26.51,7953.0,0.03,printemps,19.6,168.49999999999997,arbre
2024-03-19,Oujda,34.689,-1.908,15.8,30.5,0.0,15.0,11.0,3,Oranger,mature,54.4,26.0,5.1,28.9,131.7,0.75,0.06,18.68,7472.0,0.04,printemps,14.7,165.7,arbre
2024-03-22,Oujda,34.689,-1.908,20.4,32.5,0.0,28.9,5.13,3,Olivier,mature,45.4,24.2,77.2,92.9,136.2,0.7,0.02,26.57,2657.0,0.01,printemps,12.1,306.3,arbre
2024-03-23,Oujda,34.689,-1.908,21.9,34.3,0.0,26.6,10.42,3,Vigne,jeune,71.6,30.8,164.4,15.6,38.7,0.3,0.03,41.98,4198.0,0.01,printemps,12.4,218.7,arbre
2024-03-24,Oujda,34.689,-1.908,18.8,29.8,0.7,43.2,9.0,3,Oranger,fin,28.3,21.8,71.3,1.3,148.3,0.7,0.01,27.21,0.0,0.0,printemps,11.0,220.9,arbre
2024-03-27,Oujda,34.689,-1.908,7.7,18.0,0.1,40.4,10.8,3,Olivier,fin,46.2,13.0,65.0,80.4,30.9,0.65,0.03,34.15,0.0,0.0,printemps,10.3,176.3,arbre
2024-03-28,Oujda,34.689,-1.908,8.9,23.4,0.0,20.6,11.94,3,Vigne,jeune,65.9,19.1,23.8,63.3,127.5,0.3,0.05,27.51,5502.0,0.02,printemps,14.5,214.6,arbre
2024-03-29,Oujda,34.689,-1.908,10.9,25.9,1.2,40.2,9.35,3,Oranger,mature,18.9,15.5,155.9,24.7,137.7,0.75,0.04,12.67,0.0,0.0,printemps,15.0,318.29999999999995,arbre
2024-04-01,Oujda,34.689,-1.908,10.0,20.0,0.9,16.9,7.0,4,Olivier,mature,53.4,12.7,156.2,25.7,112.7,0.7,0.04,25.76,0.0,0.0,printemps,10.0,294.6,arbre
2024-04-02,Oujda,34.689,-1.908,7.2,26.4,0.0,21.5,12.0,4,Vigne,mature,54.1,19.0,148.4,19.0,71.6,0.85,0.05,31.89,12756.0,0.04,printemps,19.2,239.0,arbre
2024-04-03,Oujda,34.689,-1.908,8.3,25.0,0.0,18.8,12.0,4,Oranger,mature,33.2,19.3,16.3,41.7,71.5,0.75,0.07,41.4,20700.0,0.05,printemps,16.7,129.5,arbre
2024-04-06,Oujda,34.689,-1.908,21.1,35.8,0.0,34.6,12.0,4,Olivier,mature,39.3,28.4,57.8,46.8,15.9,0.7,0.05,20.63,6189.0,0.03,printemps,14.7,120.5,arbre
2024-04-07,Oujda,34.689,-1.908,17.6,35.0,0.0,41.7,6.66,4,Vigne,mature,63.2,24.3,132.2,70.3,147.3,0.85,0.03,23.4,7020.0,0.03,printemps,17.4,349.8,arbre
2024-04-08,Oujda,34.689,-1.908,13.3,26.2,0.0,24.9,12.0,4,Oranger,fin,35.9,19.7,57.7,15.6,38.1,0.7,0.03,7.74,1548.0,0.02,printemps,12.9,111.4,arbre
2024-04-11,Oujda,34.689,-1.908,7.9,23.4,0.0,24.0,12.0,4,Olivier,mature,19.8,17.7,191.2,60.5,103.1,0.7,0.02,43.16,4316.0,0.01,printemps,15.5,354.79999999999995,arbre
2024-04-12,Oujda,34.689,-1.908,7.6,19.4,0.0,22.9,12.0,4,Vigne,mature,70.8,10.7,135.4,98.9,4.2,0.85,0.01,37.62,3762.0,0.01,printemps,11.8,238.5,arbre
2024-04-13,Oujda,34.689,-1.908,8.6,21.9,0.0,24.1,11.54,4,Oranger,fin,33.4,17.8,166.1,2.9,49.1,0.7,0.01,6.36,636.0,0.01,printemps,13.3,218.1,arbre
2024-04-16,Oujda,34.689,-1.908,11.6,30.9,0.0,20.7,12.01,4,Olivier,mature,61.8,22.2,34.9,56.9,91.8,0.7,0.02,32.86,3286.0,0.01,printemps,19.3,183.6,arbre
2024-04-17,Oujda,34.689,-1.908,14.2,30.9,0.0,21.4,12.0,4,Vigne,jeune,36.5,22.9,77.5,82.3,98.1,0.3,0.01,47.75,0.0,0.0,printemps,16.7,257.9,arbre
2024-04-18,Oujda,34.689,-1.908,13.8,26.6,0.0,19.9,12.08,4,Oranger,jeune,25.0,21.7,41.8,68.9,78.7,0.7,0.01,6.8,680.0,0.01,printemps,12.8,189.4,arbre
2024-04-21,Oujda,34.689,-1.908,11.4,15.5,6.0,17.3,1.04,4,Olivier,jeune,25.6,13.7,73.3,14.7,132.1,0.45,0.0,23.74,0.0,0.0,printemps,4.1,220.1,arbre
2024-04-22,Oujda,34.689,-1.908,9.9,22.0,0.0,12.3,11.2,4,Vigne,jeune,56.8,17.2,118.8,15.8,119.7,0.3,0.01,0.7,0.0,0.0,printemps,12.1,254.3,arbre
2024-04-23,Oujda,34.689,-1.908,8.2,24.1,0.1,18.7,12.13,4,Oranger,mature,37.2,16.4,98.0,94.9,100.2,0.75,0.01,28.02,0.0,0.0,printemps,15.9,293.1,arbre
2024-04-26,Oujda,34.689,-1.908,10.2,25.8,0.0,22.0,12.19,4,Olivier,jeune,54.9,21.0,45.0,55.3,94.4,0.45,0.01,44.69,0.0,0.0,printemps,15.6,194.7,arbre
2024-04-27,Oujda,34.689,-1.908,9.4,25.4,0.5,25.3,12.02,4,Vigne,jeune,48.4,17.4,144.4,76.9,130.3,0.3,0.01,35.0,0.0,0.0,printemps,16.0,351.6,arbre
2024-04-28,Oujda,34.689,-1.908,11.3,14.8,1.2,19.1,0.0,4,Oranger,jeune,60.7,15.5,157.1,18.9,41.8,0.7,0.0,46.45,0.0,0.0,printemps,3.5,217.8,arbre
2024-05-01,Oujda,34.689,-1.908,10.8,23.0,0.2,31.9,12.0,5,Olivier,jeune,46.6,14.2,8.0,60.3,62.2,0.45,0.02,11.94,0.0,0.0,printemps,12.2,130.5,arbre
2024-05-02,Oujda,34.689,-1.908,11.9,23.5,0.0,21.4,11.33,5,Vigne,fin,63.5,15.9,77.1,43.6,8.5,0.45,0.02,40.31,4031.0,0.01,printemps,11.6,129.2,arbre
2024-05-03,Oujda,34.689,-1.908,9.3,25.3,1.4,19.2,12.39,5,Oranger,mature,33.7,19.3,163.1,7.5,24.5,0.75,0.02,3.96,0.0,0.0,printemps,16.0,195.1,arbre
2024-05-06,Oujda,34.689,-1.908,13.8,28.5,0.0,22.7,8.5,5,Olivier,jeune,68.3,21.2,11.4,5.7,3.6,0.45,0.01,26.97,0.0,0.0,printemps,14.7,20.700000000000003,arbre
2024-05-07,Oujda,34.689,-1.908,12.9,26.5,0.0,18.0,12.41,5,Vigne,mature,29.7,20.8,67.1,57.7,100.9,0.85,0.01,36.43,3643.0,0.01,printemps,13.6,225.7,arbre
2024-05-08,Oujda,34.689,-1.908,10.7,28.1,0.0,21.8,12.17,5,Oranger,mature,62.4,21.5,81.0,79.9,15.0,0.75,0.01,32.39,3239.0,0.01,printemps,17.4,175.9,arbre
2024-05-11,Oujda,34.689,-1.908,15.3,29.8,0.1,13.1,5.83,5,Olivier,mature,68.7,22.9,85.8,13.2,120.1,0.7,0.0,35.94,0.0,0.0,printemps,14.5,219.1,arbre
2024-05-12,Oujda,34.689,-1.908,15.4,29.0,0.0,20.5,11.8,5,Vigne,jeune,43.0,23.6,143.5,20.9,45.5,0.3,0.01,44.3,0.0,0.0,printemps,13.6,209.9,arbre
2024-05-13,Oujda,34.689,-1.908,15.9,29.8,0.0,20.4,12.17,5,Oranger,jeune,35.5,24.6,79.9,33.4,36.5,0.7,0.01,3.85,385.0,0.01,printemps,13.9,149.8,arbre
2024-05-16,Oujda,34.689,-1.908,11.4,24.9,0.0,19.4,12.89,5,Olivier,fin,23.7,19.6,35.6,48.1,64.2,0.65,0.0,35.73,0.0,0.0,printemps,13.5,147.9,arbre
2024-05-17,Oujda,34.689,-1.908,11.8,27.5,0.0,23.7,13.02,5,Vigne,fin,18.9,21.8,113.9,44.0,73.0,0.45,0.0,43.4,0.0,0.0,printemps,15.7,230.9,arbre
2024-05-18,Oujda,34.689,-1.908,12.1,25.5,0.0,25.6,12.55,5,Oranger,fin,27.7,16.4,83.7,63.2,10.1,0.7,0.0,29.42,0.0,0.0,printemps,13.4,157.0,arbre
2024-05-21,Oujda,34.689,-1.908,9.9,26.4,0.0,23.7,13.22,5,Olivier,jeune,50.6,18.6,60.0,32.3,140.8,0.45,0.0,19.56,0.0,0.0,printemps,16.5,233.1,arbre
2024-05-22,Oujda,34.689,-1.908,10.9,28.0,0.0,21.1,13.12,5,Vigne,mature,53.7,16.5,174.1,74.2,111.3,0.85,0.0,44.42,0.0,0.0,printemps,17.1,359.6,arbre
2024-05-23,Oujda,34.689,-1.908,15.1,26.8,0.0,21.0,8.98,5,Oranger,jeune,38.4,22.0,153.8,42.3,78.1,0.7,0.0,9.78,0.0,0.0,printemps,11.7,274.20000000000005,arbre
2024-05-26,Oujda,34.689,-1.908,18.4,33.3,0.4,20.3,10.78,5,Olivier,fin,41.7,27.9,25.8,8.9,22.2,0.65,0.0,43.98,0.0,0.0,printemps,14.9,56.900000000000006,arbre
2024-05-27,Oujda,34.689,-1.908,17.8,34.2,0.0,21.3,12.15,5,Vigne,fin,33.6,25.1,67.4,16.7,103.3,0.45,0.0,23.33,0.0,0.0,printemps,16.4,187.4,arbre
2024-05-28,Oujda,34.689,-1.908,18.6,30.0,0.0,21.5,13.34,5,Oranger,fin,47.0,23.9,109.0,96.3,93.1,0.7,0.0,22.65,0.0,0.0,printemps,11.4,298.4,arbre
2024-05-31,Oujda,34.689,-1.908,20.3,33.2,0.0,19.2,13.09,5,Olivier,jeune,61.0,24.6,144.8,62.4,144.8,0.45,0.0,15.16,0.0,0.0,printemps,12.9,352.0,arbre
2024-06-01,Oujda,34.689,-1.908,15.6,27.6,0.0,17.8,12.74,6,Vigne,fin,26.8,20.5,156.3,72.8,25.3,0.45,0.0,30.49,0.0,0.0,ete,12.0,254.40000000000003,arbre
2024-06-02,Oujda,34.689,-1.908,15.3,26.5,0.1,19.8,11.23,6,Oranger,fin,57.6,22.6,14.3,43.0,5.5,0.7,0.0,20.65,0.0,0.0,ete,11.2,62.8,arbre
2024-06-05,Oujda,34.689,-1.908,15.9,33.7,0.0,18.3,11.72,6,Olivier,fin,44.6,25.5,129.4,21.5,91.5,0.65,0.0,36.42,0.0,0.0,ete,17.8,242.4,arbre
2024-06-06,Oujda,34.689,-1.908,21.3,40.8,0.0,31.5,13.16,6,Vigne,fin,49.9,31.1,148.6,41.1,134.3,0.45,0.0,41.19,0.0,0.0,ete,19.5,324.0,arbre
2024-06-07,Oujda,34.689,-1.908,18.5,39.3,0.0,30.4,12.02,6,Oranger,fin,54.8,27.1,145.6,48.4,23.3,0.7,0.0,2.34,0.0,0.0,ete,20.8,217.3,arbre
2024-06-10,Oujda,34.689,-1.908,16.3,28.0,0.0,25.3,12.78,6,Olivier,fin,56.0,20.8,57.4,22.3,48.8,0.65,0.0,29.96,0.0,0.0,ete,11.7,128.5,arbre
2024-06-11,Oujda,34.689,-1.908,16.9,26.0,7.1,16.2,12.99,6,Vigne,mature,28.4,22.0,90.8,25.0,142.1,0.85,0.0,10.15,0.0,0.0,ete,9.1,257.9,arbre
2024-06-12,Oujda,34.689,-1.908,16.8,27.6,0.0,21.7,12.0,6,Oranger,mature,26.0,20.1,118.2,83.8,14.6,0.75,0.0,13.08,0.0,0.0,ete,10.8,216.6,arbre
2024-06-15,Oujda,34.689,-1.908,22.5,33.0,0.4,16.1,6.91,6,Olivier,fin,72.0,25.0,104.3,40.2,67.8,0.65,0.0,22.13,0.0,0.0,ete,10.5,212.3,arbre
2024-06-16,Oujda,34.689,-1.908,17.5,31.9,0.0,21.3,13.84,6,Vigne,jeune,48.3,25.4,68.5,37.7,75.7,0.3,0.0,2.05,0.0,0.0,ete,14.4,181.9,arbre
2024-06-17,Oujda,34.689,-1.908,18.9,32.8,0.0,22.2,13.76,6,Oranger,fin,56.2,23.6,11.2,86.2,93.6,0.7,0.0,10.57,0.0,0.0,ete,13.9,191.0,arbre
2024-06-20,Oujda,34.689,-1.908,14.2,27.4,0.0,23.9,13.78,6,Olivier,mature,63.9,21.8,51.1,47.0,64.6,0.7,0.0,6.75,0.0,0.0,ete,13.2,162.7,arbre
2024-06-21,Oujda,34.689,-1.908,15.4,29.8,0.0,20.3,13.79,6,Vigne,jeune,27.2,22.7,169.3,33.8,76.6,0.3,0.0,38.04,0.0,0.0,ete,14.4,279.70000000000005,arbre
2024-06-22,Oujda,34.689,-1.908,14.1,31.8,0.0,22.0,13.8,6,Oranger,mature,37.0,20.6,168.0,9.5,27.1,0.75,0.0,40.06,0.0,0.0,ete,17.7,204.6,arbre
2024-06-25,Oujda,34.689,-1.908,18.4,34.9,0.0,23.5,13.72,6,Olivier,mature,49.7,29.6,113.9,39.1,83.6,0.7,0.0,12.44,0.0,0.0,ete,16.5,236.6,arbre
2024-06-26,Oujda,34.689,-1.908,18.5,31.1,0.0,21.1,12.63,6,Vigne,jeune,39.7,23.2,161.0,64.0,17.1,0.3,0.0,36.04,0.0,0.0,ete,12.6,242.1,arbre
2024-06-27,Oujda,34.689,-1.908,18.2,25.8,0.1,20.1,8.75,6,Oranger,mature,26.6,24.7,82.5,20.5,111.9,0.75,0.0,14.05,0.0,0.0,ete,7.6,214.9,arbre
2024-06-30,Oujda,34.689,-1.908,16.6,31.5,0.0,22.5,13.56,6,Olivier,mature,48.5,25.0,5.3,8.5,144.1,0.7,0.0,22.03,0.0,0.0,ete,14.9,157.9,arbre
2024-07-01,Oujda,34.689,-1.908,18.3,30.2,0.0,22.0,13.48,7,Vigne,jeune,33.0,24.8,59.4,43.3,0.1,0.3,0.0,21.26,0.0,0.0,ete,11.9,102.79999999999998,arbre
2024-07-02,Oujda,34.689,-1.908,15.4,34.1,0.0,22.2,13.48,7,Oranger,mature,41.5,22.2,106.7,9.1,107.7,0.75,0.0,36.15,0.0,0.0,ete,18.7,223.5,arbre
2024-07-05,Oujda,34.689,-1.908,21.2,37.9,0.0,22.0,13.4,7,Olivier,mature,50.6,26.7,165.8,11.9,58.1,0.7,0.0,22.23,0.0,0.0,ete,16.7,235.8,arbre
2024-07-06,Oujda,34.689,-1.908,20.2,33.7,0.0,21.2,13.15,7,Vigne,mature,25.1,28.7,147.6,48.7,133.9,0.85,0.0,36.88,0.0,0.0,ete,13.5,330.20000000000005,arbre
2024-07-07,Oujda,34.689,-1.908,19.2,30.9,0.0,21.3,13.32,7,Oranger,mature,70.1,26.6,40.5,81.0,107.8,0.75,0.0,44.2,0.0,0.0,ete,11.7,229.3,arbre
2024-07-10,Oujda,34.689,-1.908,20.5,38.2,0.0,19.9,13.11,7,Olivier,jeune,74.8,29.1,113.4,7.8,74.7,0.45,0.0,19.4,0.0,0.0,ete,17.7,195.9,arbre
2024-07-11,Oujda,34.689,-1.908,22.0,40.0,0.0,19.2,13.23,7,Vigne,fin,69.4,28.3,21.3,29.9,46.2,0.45,0.0,40.83,0.0,0.0,ete,18.0,97.4,arbre
2024-07-12,Oujda,34.689,-1.908,23.7,39.8,0.0,19.6,13.07,7,Oranger,fin,27.1,29.6,158.1,94.2,1.1,0.7,0.0,30.91,0.0,0.0,ete,16.1,253.4,arbre
2024-07-15,Oujda,34.689,-1.908,21.5,38.0,0.0,21.5,13.15,7,Olivier,jeune,35.2,28.9,90.3,70.2,74.6,0.45,0.0,13.11,0.0,0.0,ete,16.5,235.1,arbre
2024-07-16,Oujda,34.689,-1.908,21.4,36.6,0.0,24.6,12.61,7,Vigne,mature,36.9,29.4,121.3,32.3,77.8,0.85,0.0,38.07,0.0,0.0,ete,15.2,231.4,arbre
2024-07-17,Oujda,34.689,-1.908,22.0,38.0,0.0,21.5,12.46,7,Oranger,jeune,59.8,32.2,136.7,91.3,30.9,0.7,0.0,14.52,0.0,0.0,ete,16.0,258.9,arbre
2024-07-20,Oujda,34.689,-1.908,26.0,42.0,0.0,22.7,12.85,7,Olivier,mature,64.0,33.3,111.3,28.4,145.9,0.7,0.0,19.03,0.0,0.0,ete,16.0,285.6,arbre
2024-07-21,Oujda,34.689,-1.908,24.0,38.7,0.0,20.4,12.99,7,Vigne,fin,65.5,34.0,172.1,76.3,120.1,0.45,0.0,21.42,0.0,0.0,ete,14.7,368.5,arbre
2024-07-22,Oujda,34.689,-1.908,19.8,36.7,0.0,20.2,13.01,7,Oranger,jeune,26.6,27.5,157.4,48.5,92.6,0.7,0.0,33.44,0.0,0.0,ete,16.9,298.5,arbre
2024-07-25,Oujda,34.689,-1.908,22.4,42.0,0.0,24.0,10.53,7,Olivier,jeune,28.8,34.5,33.6,4.4,96.8,0.45,0.0,36.84,0.0,0.0,ete,19.6,134.8,arbre
2024-07-26,Oujda,34.689,-1.908,24.0,37.0,0.0,20.9,12.93,7,Vigne,mature,24.5,32.5,140.9,22.7,106.6,0.85,0.0,4.49,0.0,0.0,ete,13.0,270.2,arbre
2024-07-27,Oujda,34.689,-1.908,21.0,35.3,0.0,21.9,12.58,7,Oranger,mature,30.6,29.9,198.4,60.8,37.2,0.75,0.0,31.36,0.0,0.0,ete,14.3,296.4,arbre
2024-07-30,Oujda,34.689,-1.908,28.3,43.8,0.0,24.5,12.0,7,Olivier,fin,39.2,35.4,111.4,16.7,71.8,0.65,0.0,6.48,0.0,0.0,ete,15.5,199.9,arbre
2024-07-31,Oujda,34.689,-1.908,26.5,42.5,0.0,22.5,12.46,7,Vigne,fin,61.0,33.8,163.9,71.7,57.1,0.45,0.0,22.56,0.0,0.0,ete,16.0,292.70000000000005,arbre
2024-08-01,Oujda,34.689,-1.908,27.8,42.0,0.0,22.7,11.4,8,Oranger,fin,58.8,37.5,172.5,97.2,48.9,0.7,0.0,8.59,0.0,0.0,ete,14.2,318.6,arbre
2024-08-04,Oujda,34.689,-1.908,21.4,37.6,0.0,20.4,12.86,8,Olivier,mature,33.4,27.5,64.4,83.7,100.5,0.7,0.0,16.41,0.0,0.0,ete,16.2,248.6,arbre
2024-08-05,Oujda,34.689,-1.908,21.7,38.0,0.0,17.8,12.74,8,Vigne,jeune,36.3,28.5,121.3,33.7,90.9,0.3,0.0,2.67,0.0,0.0,ete,16.3,245.9,arbre
2024-08-06,Oujda,34.689,-1.908,23.5,36.4,0.0,22.4,12.66,8,Oranger,mature,52.2,30.0,190.6,26.5,87.1,0.75,0.0,10.66,0.0,0.0,ete,12.9,304.2,arbre
2024-08-09,Oujda,34.689,-1.908,21.5,35.7,0.0,20.9,12.65,8,Olivier,fin,27.7,31.3,64.1,19.3,28.8,0.65,0.0,46.44,0.0,0.0,ete,14.2,112.2,arbre
2024-08-10,Oujda,34.689,-1.908,20.9,38.0,0.5,17.5,12.35,8,Vigne,mature,49.3,27.0,122.7,61.2,70.2,0.85,0.0,35.28,0.0,0.0,ete,17.1,254.1,arbre
2024-08-11,Oujda,34.689,-1.908,23.5,42.5,0.0,18.7,11.81,8,Oranger,fin,43.5,35.4,30.0,59.6,136.0,0.7,0.0,13.13,0.0,0.0,ete,19.0,225.6,arbre
2024-08-14,Oujda,34.689,-1.908,21.5,33.7,0.0,24.2,12.53,8,Olivier,mature,70.5,29.7,131.6,15.3,95.7,0.7,0.0,7.28,0.0,0.0,ete,12.2,242.6,arbre
2024-08-15,Oujda,34.689,-1.908,18.4,34.0,0.0,24.6,12.46,8,Vigne,mature,42.7,25.4,17.8,35.8,86.5,0.85,0.0,47.53,0.0,0.0,ete,15.6,140.1,arbre
2024-08-16,Oujda,34.689,-1.908,19.6,33.2,0.0,23.8,12.39,8,Oranger,fin,64.3,26.5,68.5,8.7,76.2,0.7,0.0,8.21,0.0,0.0,ete,13.6,153.4,arbre
2024-08-19,Oujda,34.689,-1.908,21.1,38.0,0.0,20.3,12.25,8,Olivier,jeune,71.3,29.5,53.6,12.9,53.1,0.45,0.0,41.22,0.0,0.0,ete,16.9,119.6,arbre
2024-08-20,Oujda,34.689,-1.908,21.2,37.8,0.0,21.7,11.18,8,Vigne,mature,29.4,32.1,195.3,38.5,9.5,0.85,0.0,12.9,0.0,0.0,ete,16.6,243.3,arbre
2024-08-21,Oujda,34.689,-1.908,24.8,32.0,0.9,18.8,2.63,8,Oranger,mature,74.8,27.0,21.7,56.2,107.8,0.75,0.0,20.75,0.0,0.0,ete,7.2,185.7,arbre
2024-08-24,Oujda,34.689,-1.908,25.6,39.7,0.0,32.5,11.89,8,Olivier,fin,37.9,29.8,92.3,36.8,54.6,0.65,0.0,2.44,0.0,0.0,ete,14.1,183.7,arbre
2024-08-25,Oujda,34.689,-1.908,23.3,41.5,0.0,18.0,12.0,8,Vigne,jeune,71.0,34.6,193.7,35.9,96.7,0.3,0.0,35.94,0.0,0.0,ete,18.2,326.3,arbre
2024-08-26,Oujda,34.689,-1.908,22.1,32.7,0.0,20.0,11.47,8,Oranger,mature,20.0,27.5,84.1,17.2,78.0,0.75,0.0,15.32,0.0,0.0,ete,10.6,179.3,arbre
2024-08-29,Oujda,34.689,-1.908,22.2,34.2,3.3,22.4,8.41,8,Olivier,fin,60.7,26.3,100.3,97.5,135.4,0.65,0.0,42.74,0.0,0.0,ete,12.0,333.20000000000005,arbre
2024-08-30,Oujda,34.689,-1.908,21.3,39.2,0.0,21.5,9.16,8,Vigne,mature,34.0,32.3,17.2,73.6,27.0,0.85,0.0,25.39,0.0,0.0,ete,17.9,117.8,arbre
2024-08-31,Oujda,34.689,-1.908,22.0,39.8,0.0,26.6,11.27,8,Oranger,jeune,68.2,28.9,157.3,76.4,62.4,0.7,0.0,44.53,0.0,0.0,ete,17.8,296.1,arbre
2024-09-03,Oujda,34.689,-1.908,20.7,36.7,0.0,19.2,12.0,9,Olivier,fin,51.6,29.2,27.2,52.7,105.6,0.65,0.01,34.71,3471.0,0.01,automne,16.0,185.5,arbre
2024-09-04,Oujda,34.689,-1.908,20.1,32.2,0.0,18.8,12.0,9,Vigne,fin,60.2,28.6,129.3,91.0,109.6,0.45,0.0,5.28,0.0,0.0,automne,12.1,329.9,arbre
2024-09-05,Oujda,34.689,-1.908,17.7,37.0,0.0,17.3,12.0,9,Oranger,fin,54.4,29.0,56.5,34.7,73.4,0.7,0.0,39.41,0.0,0.0,automne,19.3,164.60000000000002,arbre
2024-09-08,Oujda,34.689,-1.908,20.8,30.4,0.0,16.7,10.0,9,Olivier,mature,74.9,27.0,110.9,9.8,109.4,0.7,0.01,35.02,3502.0,0.01,automne,9.6,230.1,arbre
2024-09-09,Oujda,34.689,-1.908,18.4,29.5,0.0,19.2,12.0,9,Vigne,fin,29.0,26.9,90.8,40.0,76.4,0.45,0.02,27.14,2714.0,0.01,automne,11.1,207.2,arbre
2024-09-10,Oujda,34.689,-1.908,14.4,31.1,0.0,22.6,12.0,9,Oranger,fin,43.7,23.1,24.1,67.5,12.3,0.7,0.02,38.1,3810.0,0.01,automne,16.7,103.9,arbre
2024-09-13,Oujda,34.689,-1.908,14.9,30.4,0.0,17.1,12.0,9,Olivier,jeune,52.9,22.9,168.2,64.5,48.3,0.45,0.08,21.41,8564.0,0.04,automne,15.5,281.0,arbre
2024-09-14,Oujda,34.689,-1.908,16.3,27.5,0.0,18.4,12.0,9,Vigne,jeune,55.9,23.6,69.5,31.6,31.2,0.3,0.05,28.67,5734.0,0.02,automne,11.2,132.29999999999998,arbre
2024-09-15,Oujda,34.689,-1.908,15.9,29.5,0.0,15.5,11.38,9,Oranger,fin,47.2,25.1,18.8,76.8,115.0,0.7,0.04,44.71,13413.0,0.03,automne,13.6,210.6,arbre
2024-09-18,Oujda,34.689,-1.908,15.4,29.8,0.0,19.8,12.0,9,Olivier,fin,63.4,23.2,9.6,17.0,89.0,0.65,0.01,5.63,563.0,0.01,automne,14.4,115.6,arbre
2024-09-19,Oujda,34.689,-1.908,17.6,24.8,19.3,9.4,6.0,9,Vigne,jeune,38.2,19.3,13.2,60.0,110.5,0.3,0.01,27.64,0.0,0.0,automne,7.2,183.7,arbre
2024-09-20,Oujda,34.689,-1.908,16.8,30.9,0.0,17.6,9.15,9,Oranger,jeune,68.6,23.1,110.1,40.3,36.7,0.7,0.01,12.7,1270.0,0.01,automne,14.1,187.1,arbre
2024-09-23,Oujda,34.689,-1.908,16.0,26.4,0.0,17.3,11.73,9,Olivier,jeune,69.1,22.6,136.8,34.0,132.5,0.45,0.01,33.96,0.0,0.0,automne,10.4,303.3,arbre
2024-09-24,Oujda,34.689,-1.908,13.4,28.0,0.0,18.7,11.2,9,Vigne,fin,27.2,19.8,93.2,43.8,131.4,0.45,0.01,35.77,0.0,0.0,automne,14.6,268.4,arbre
2024-09-25,Oujda,34.689,-1.908,13.2,29.4,0.0,15.6,11.89,9,Oranger,mature,55.8,23.8,115.8,70.2,73.6,0.75,0.01,46.51,4651.0,0.01,automne,16.2,259.6,arbre
2024-09-28,Oujda,34.689,-1.908,16.8,27.2,0.0,20.7,11.75,9,Olivier,mature,61.7,20.4,30.1,35.7,119.2,0.7,0.01,31.19,3119.0,0.01,automne,10.4,185.0,arbre
